user_id,date,description,amount,is_subscription,is_price_creep,is_anomaly,true_canonical_merchant,amount_zscore,predicted_anomaly
user_4,2026-06-03,UPI/NETFLIX.COM/UPIIntent/HDFC/829920484666/,1072.06,1,0,0,,0.26435119852031996,0
user_4,2026-06-03,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/121200036195/,382.55,1,1,0,,-0.26013308127008133,0
user_4,2026-06-03,UPI/SWIGGY*BLR123/UPIIntent/HDFC/949644366275/,82.75,0,0,0,Swiggy,-0.4881796463397139,0
user_4,2026-06-05,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/110854202001/,1094.82,0,0,0,Blinkit,0.28166387303994916,0
user_4,2026-06-06,UPI/CATERING CARE FSS/cateringcare1/HDFC/944679143862/,1153.72,0,0,0,CateringCare,0.3264668839892533,0
user_4,2026-06-06,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/596845047317/,956.87,0,0,0,TheFrothHouse,0.17673050529026338,0
user_4,2026-06-07,UPI/Zomato Order/UPIIntent/ICICI/433692116904/,1124.52,0,0,0,Zomato,0.30425554409588007,0
user_4,2026-06-11,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/355420745565/,473.78,0,0,0,Blinkit,-0.1907378573497926,0
user_4,2026-06-11,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/433084630176/,489.49,0,0,0,Blinkit,-0.17878785222222776,0
user_4,2026-06-17,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/327191131698/,821.56,0,0,0,Thesmartq1,0.0738052860788825,0
user_4,2026-06-19,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/237434329140/,1060.04,0,0,0,Blinkit,0.2552080373724314,0
user_4,2026-06-20,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/456019785708/,1048.3,0,0,0,TheFrothHouse,0.24627786167557522,0
user_4,2026-06-20,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/672605501946/,281.22,0,0,0,IshanSharma,-0.33721099467403687,0
user_4,2026-06-20,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/289428603396/,1012.06,0,0,0,BottleLab,0.21871145901338881,0
user_4,2026-06-21,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/228893004957/,436.8,0,0,0,BottleLab,-0.21886715013256444,0
user_4,2026-06-24,UPI/Zomato Order/UPIIntent/ICICI/942743479038/,969.95,0,0,0,Zomato,0.1866799685027744,0
user_4,2026-06-24,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/280405335547/,658.64,0,0,0,Thesmartq1,-0.050121819928937786,0
user_4,2026-06-28,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/958901456877/,1170.16,0,0,0,Blinkit,0.3389721726141524,0
user_4,2026-06-29,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/378675767771/,523.86,0,0,0,Blinkit,-0.1526438881080074,0
user_4,2026-07-01,UPI/SPOTIFY INDIA/UPIIntent/ICICI/425835073204/,174.42,1,0,0,,-0.4184497309963743,0
user_4,2026-07-01,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/397660568326/,1156.54,1,0,0,,0.328611951746079,0
user_4,2026-07-01,UPI/GYMFIT CLUB/UPIIntent/HDFC/730953252558/,260.66,1,1,0,,-0.3528502120784119,0
user_4,2026-07-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/557647198487/,392.79,1,1,0,,-0.25234389906089844,0
user_4,2026-07-03,UPI/NETFLIX.COM/UPIIntent/HDFC/282879724109/,1072.06,1,0,0,,0.26435119852031996,0
user_4,2026-07-03,UPI/AMAZON PRIME/UPIIntent/AXIS/869582234924/,273.54,1,0,0,,-0.34305288133092404,0
user_4,2026-07-03,UPI/HOTSTAR SUB/UPIIntent/SBI/358551962965/,1248.36,1,1,0,,0.39845596643818587,0
user_4,2026-07-03,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/671369487076/,55.34,1,1,0,,-0.5090294006711302,0
user_4,2026-07-03,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/308816392971/,1210.18,1,1,0,,0.3694138788652755,0
user_4,2026-07-04,UPI/ZOMATO LTD/UPIIntent/ICICI/198210680872/,965.7,0,0,0,Zomato,0.18344715362103345,0
user_4,2026-07-05,UPI/Kamod Kumar/UPI/INDIAN/150798368902/,288.71,0,0,0,KamodKumar,-0.33151363385892163,0
user_4,2026-07-06,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/235293219674/,881.13,0,0,0,Blinkit,0.11911794078601398,0
user_4,2026-07-06,UPI/Blinkit/blinkit.payu@h/UPIIntent/HDFC/879886694270/,920.57,0,0,0,Blinkit,0.14911846288857009,0
user_4,2026-07-07,UPI/CATERING CARE FSS/cateringcare1/HDFC/979033510266/,338.34,0,0,0,CateringCare,-0.29376196266343846,0
user_4,2026-07-09,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/470505531758/,597.72,0,0,0,Thesmartq1,-0.09646136877497516,0
user_4,2026-07-10,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/388703148493/,27.58,0,0,0,BottleLab,-0.530145386816337,0
user_4,2026-07-11,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/688969604806/,311.63,0,0,0,Thesmartq1,-0.31407925336727394,0
user_4,2026-07-13,UPI/CATERING CARE FSS/cateringcare1/HDFC/589081961281/,481.11,0,0,0,CateringCare,-0.18516220250669582,0
user_4,2026-07-14,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/553286603907/,492.97,0,0,0,Thesmartq1,-0.17614074733082574,0
user_4,2026-07-15,UPI/Zomato Order/UPIIntent/ICICI/429042777676/,482.41,0,0,0,Zomato,-0.18417334148404563,0
user_4,2026-07-18,UPI/CATERING CARE FSS/cateringcare1/HDFC/254192096518/,1147.62,0,0,0,CateringCare,0.3218268438060485,0
user_4,2026-07-23,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/756863747241/,1142.19,0,0,0,Thesmartq1,0.3176964473806714,0
user_4,2026-07-23,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/294564212028/,926.28,0,0,0,Blinkit,0.15346184476497965,0
user_4,2026-07-24,UPI/ZOMATO LTD/UPIIntent/ICICI/418916822497/,1031.33,0,0,0,Zomato,0.23336942201836486,0
user_4,2026-07-24,UPI/SWIGGY*BLR123/UPIIntent/HDFC/758634264724/,549.58,0,0,0,Swiggy,-0.13307965310603623,0
user_4,2026-07-24,UPI/SWIGGY*BLR123/UPIIntent/HDFC/919434217446/,404.62,0,0,0,Swiggy,-0.24334526375478185,0
user_4,2026-07-25,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/602253103962/,375.81,0,0,0,TheFrothHouse,-0.26525994534135994,0
user_4,2026-07-25,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/977855420368/,783.76,0,0,0,BottleLab,0.04505225018951592,0
user_4,2026-07-25,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/242562166078/,410.88,0,0,0,BottleLab,-0.2385835175995587,0
user_4,2026-07-25,UPI/M S ISHAN SHARMA/eazypay.8kvdv4/ICICI/246324942216/,73.18,0,0,0,IshanSharma,-0.4954591847910693,0
user_4,2026-07-27,UPI/BOTTLE LAB TECHNOLOGIES/pinelabs.11443/UPI/AXIS/150476583504/,841.92,0,0,0,BottleLab,0.08929237101823446,0
user_4,2026-07-28,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/219030432047/,1023.69,0,0,0,Blinkit,0.22755796185448238,0
user_4,2026-07-30,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/204428343282/,349.75,0,0,0,Thesmartq1,-0.2850828055338704,0
user_5,2026-02-01,UPI/MUSICSTREAM PLUS/UPIIntent/AXIS/935795010873/,424.85,1,1,0,,-0.12697100571414885,0
user_5,2026-02-02,UPI/ANGEL ONE/angelmfcpupa@i/Subscripti/INDUSIND/810105373319/,898.6,1,0,0,,0.004535885626134271,0
user_5,2026-02-02,UPI/CLOUDSTORAGE PRO/UPIIntent/ICICI/215302878266/,472.33,1,1,0,,-0.11379116993401873,0
user_5,2026-02-02,UPI/NEWSDIGITAL SUB/UPIIntent/SBI/303902587116/,652.48,1,1,0,,-0.06378385283649471,0
user_5,2026-02-03,UPI/NETFLIX.COM/UPIIntent/HDFC/505589429803/,100.41,1,0,0,,-0.21703136629766642,0
user_5,2026-02-03,UPI/SPOTIFY INDIA/UPIIntent/ICICI/498156177121/,966.71,1,0,0,,0.023442343397504582,0
user_5,2026-02-03,UPI/AMAZON PRIME/UPIIntent/AXIS/631893439761/,88.37,1,0,0,,-0.2203735150506733,0
user_5,2026-02-03,UPI/HOTSTAR SUB/UPIIntent/SBI/696448759560/,183.78,1,1,0,,-0.1938889292928339,0
user_5,2026-02-03,UPI/GYMFIT CLUB/UPIIntent/HDFC/645088242469/,869.75,1,1,0,,-0.0034725023742185955,0
user_5,2026-02-04,UPI/ZOMATO LTD/UPIIntent/ICICI/656567931589/,379.95,0,0,0,Zomato,-0.13943466676149177,0
user_5,2026-02-04,UPI/CATERING CARE FSS/cateringcare1/HDFC/645408673133/,69.85,0,0,0,CateringCare,-0.2255144282488201,0
user_5,2026-02-05,UPI/BLINK COMMERCE PVT LTD/UPIIntent/HDFC/997587978865/,188.94,0,0,0,Blinkit,-0.19245657982725956,0
user_5,2026-02-07,UPI/THE FROTH HOUSE/cf.thefrothhou/NSDL/157599818503/,199.05,0,0,0,TheFrothHouse,-0.18965017418831437,0
user_5,2026-02-08,UPI/Zomato Order/UPIIntent/ICICI/869880561995/,197.13,0,0,0,Zomato,-0.19018314143131881,0
user_5,2026-02-09,UPI/Thesmartq1/thesmartq1.pay/UPIIntent/AIRTEL/964893879176/,157.74,0,0,0,Thesmartq1,-0.20111729752608135,0
